22;;False
22;2;True
22;3;False
22;4;False
22;5;False
22;6;True
22;7;True
22;8;False
22;9;True
22;10;False
22;11;True
22;38;False
22;37;True
22;36;False
22;39;False
22;40;True
22;21;False
22;20;True
22;1;True
36;;False
36;2;False
36;3;True
36;4;False
36;5;False
36;6;True
36;7;True
36;8;False
36;9;False
36;10;True
36;11;False
36;39;True
36;40;True
36;21;True
36;41;False
36;27;True
36;1;True
42;;False
42;2;False
42;3;True
42;4;False
42;5;False
42;6;True
42;7;False
42;8;False
42;27;True
42;26;True
42;28;True
42;29;True
42;21;True
42;20;True
42;1;True
50;;False
50;2;True
50;3;False
50;4;True
50;5;True
50;6;True
50;7;True
50;8;True
50;28;True
50;29;True
50;21;False
50;22;True
50;23;False
50;30;False
50;31;False
50;32;False
50;33;True
50;1;True
85;;False
85;2;True
85;3;True
85;4;False
85;19;False
85;20;False
85;21;False
85;29;True
85;28;True
85;8;True
85;7;False
85;6;True
85;9;True
85;10;False
85;11;True
85;12;True
85;1;True
91;;False
91;2;True
91;3;False
91;4;False
91;19;True
91;20;True
91;21;False
91;29;True
91;28;False
91;8;True
91;9;True
91;10;False
91;11;False
91;12;False
91;13;False
91;14;True
91;38;False
91;37;True
91;36;True
91;1;True
92;;False
92;2;False
92;3;False
92;4;True
92;19;True
92;20;True
92;21;False
92;29;True
92;28;False
92;8;True
92;9;False
92;10;True
92;11;False
92;12;False
92;13;False
92;14;False
92;38;False
92;37;False
92;36;True
92;35;True
92;1;True
105;;False
105;2;True
105;3;False
105;4;False
105;19;False
105;20;False
105;21;True
105;30;False
105;31;True
105;32;True
105;33;False
105;40;False
105;39;False
105;11;True
105;1;True
114;;False
114;2;True
114;3;False
114;4;False
114;19;False
114;20;False
114;21;False
114;40;False
114;39;True
114;11;False
114;10;True
114;9;True
114;8;False
114;7;False
114;6;False
114;27;True
114;26;False
114;25;True
114;1;True
124;;False
124;2;False
124;3;True
124;4;False
124;19;False
124;20;True
124;21;False
124;40;False
124;39;True
124;11;False
124;12;True
124;13;True
124;14;False
124;38;False
124;37;True
124;36;True
124;35;True
124;1;True
132;;False
132;3;False
132;4;True
132;5;True
132;6;True
132;7;True
132;2;True
134;;False
134;3;True
134;4;False
134;5;True
134;6;False
134;7;True
134;8;True
134;9;True
134;2;True
135;;False
135;3;False
135;4;False
135;5;True
135;6;True
135;7;False
135;8;False
135;9;False
135;10;True
135;2;True
139;;False
139;3;False
139;4;False
139;5;True
139;6;True
139;7;False
139;8;True
139;9;True
139;10;False
139;11;False
139;12;False
139;13;True
139;14;True
139;2;True
155;;False
155;3;True
155;4;False
155;5;True
155;6;False
155;7;True
155;8;False
155;9;False
155;10;True
155;11;True
155;39;False
155;40;True
155;21;False
155;29;True
155;30;True
155;2;True
157;;False
157;3;True
157;4;True
157;5;True
157;6;False
157;7;True
157;8;False
157;9;False
157;10;True
157;11;True
157;39;True
157;40;False
157;21;True
157;29;False
157;30;True
157;31;False
157;32;True
157;2;True
158;;False
158;3;True
158;4;True
158;5;True
158;6;False
158;7;True
158;8;True
158;9;True
158;10;False
158;11;True
158;39;False
158;40;False
158;21;False
158;29;True
158;30;True
158;31;True
158;32;True
158;33;True
158;2;True
167;;False
167;3;False
167;4;False
167;5;True
167;6;True
167;7;True
167;8;True
167;27;True
167;26;False
167;28;False
167;29;False
167;21;True
167;2;True
171;;False
171;3;True
171;4;True
171;5;False
171;6;False
171;7;False
171;8;False
171;28;False
171;29;True
171;21;False
171;20;True
171;22;True
171;23;True
171;2;True
178;;False
178;3;False
178;4;True
178;5;False
178;6;True
178;7;False
178;8;False
178;28;False
178;29;False
178;21;True
178;30;True
178;31;False
178;32;True
178;33;True
178;40;True
178;2;True
206;;False
206;3;False
206;4;False
206;19;False
206;20;False
206;21;False
206;22;True
206;23;False
206;29;False
206;28;True
206;8;False
206;7;True
206;6;True
206;2;True
208;;False
208;3;True
208;4;False
208;19;False
208;20;False
208;21;True
208;29;True
208;28;True
208;8;True
208;7;True
208;6;False
208;9;True
208;2;True
239;;False
239;3;False
239;4;True
239;19;False
239;20;True
239;21;False
239;40;True
239;39;False
239;11;True
239;10;True
239;9;False
239;8;True
239;7;False
239;6;False
239;27;False
239;26;True
239;2;True
262;;False
262;2;False
262;4;False
262;5;True
262;6;False
262;7;True
262;8;True
262;9;True
262;10;False
262;11;True
262;3;True
276;;False
276;4;True
276;5;False
276;6;True
276;7;True
276;8;False
276;9;False
276;10;False
276;11;True
276;39;False
276;40;True
276;21;False
276;20;True
276;22;True
276;3;True
301;;False
301;4;True
301;5;True
301;6;True
301;7;False
301;8;False
301;28;False
301;29;True
301;21;True
301;22;True
301;23;False
301;30;True
301;31;True
301;32;True
301;3;True
313;;False
313;4;False
313;5;False
313;6;False
313;7;False
313;8;True
313;28;False
313;29;True
313;21;True
313;40;True
313;39;False
313;11;False
313;12;False
313;13;True
313;14;False
313;38;True
313;3;True
315;;False
315;4;False
315;5;True
315;6;True
315;7;True
315;8;False
315;28;False
315;29;False
315;21;False
315;40;True
315;39;True
315;11;False
315;12;True
315;13;False
315;14;False
315;38;False
315;37;False
315;36;True
315;3;True
339;;False
339;4;False
339;19;False
339;20;False
339;21;False
339;29;False
339;28;True
339;8;True
339;7;True
339;6;False
339;9;True
339;10;False
339;11;False
339;12;False
339;13;False
339;14;True
339;3;True
369;;False
369;4;False
369;19;False
369;20;True
369;21;False
369;40;False
369;39;False
369;11;True
369;10;True
369;9;False
369;8;True
369;28;False
369;12;True
369;3;True
376;;False
376;4;False
376;19;True
376;20;False
376;21;False
376;40;False
376;39;True
376;11;False
376;12;True
376;13;False
376;14;False
376;38;False
376;37;True
376;36;False
376;35;True
376;3;True
380;;False
380;3;True
380;2;True
380;4;True
384;;False
384;3;False
384;2;True
384;5;False
384;6;True
384;7;True
384;4;True
387;;False
387;3;True
387;2;False
387;5;True
387;6;True
387;7;True
387;8;True
387;9;True
387;10;True
387;4;True
397;;False
397;5;False
397;6;False
397;7;True
397;8;True
397;9;False
397;10;False
397;11;False
397;38;False
397;37;False
397;36;True
397;39;True
397;4;True
410;;False
410;5;False
410;6;True
410;7;False
410;8;False
410;9;True
410;10;True
410;11;True
410;39;True
410;40;False
410;21;False
410;29;True
410;30;True
410;31;True
410;32;True
410;33;True
410;4;True
422;;False
422;5;True
422;6;True
422;7;False
422;8;False
422;28;False
422;29;False
422;21;False
422;20;False
422;22;True
422;4;True
424;;False
424;5;True
424;6;False
424;7;False
424;8;False
424;28;False
424;29;False
424;21;True
424;20;True
424;22;False
424;23;False
424;24;True
424;4;True
427;;False
427;5;False
427;6;True
427;7;True
427;8;True
427;28;True
427;29;False
427;21;True
427;22;False
427;23;False
427;30;False
427;31;True
427;32;True
427;4;True
431;;False
431;5;True
431;6;True
431;7;True
431;8;False
431;28;True
431;29;True
431;21;False
431;30;True
431;31;True
431;32;False
431;33;True
431;40;True
431;39;True
431;4;True
455;;False
455;19;True
455;20;False
455;21;True
455;22;False
455;23;False
455;29;False
455;28;True
455;4;True
467;;False
467;19;False
467;20;False
467;21;True
467;29;False
467;28;False
467;8;True
467;9;True
467;10;False
467;11;False
467;12;False
467;13;True
467;14;True
467;38;True
467;4;True
468;;False
468;19;False
468;20;True
468;21;True
468;29;True
468;28;True
468;8;True
468;9;False
468;10;True
468;11;True
468;12;True
468;13;False
468;14;False
468;38;False
468;37;True
468;4;True
477;;False
477;19;True
477;20;True
477;21;True
477;29;False
477;28;False
477;8;True
477;27;True
477;26;True
477;30;False
477;31;True
477;4;True
483;;False
483;19;True
483;20;False
483;21;False
483;30;True
483;31;False
483;32;False
483;33;True
483;40;False
483;39;False
483;11;True
483;4;True
487;;False
487;19;True
487;20;True
487;21;True
487;30;True
487;31;True
487;32;False
487;33;False
487;40;True
487;39;False
487;11;True
487;10;False
487;9;False
487;8;False
487;7;True
487;4;True
488;;False
488;19;True
488;20;True
488;21;True
488;30;True
488;31;False
488;32;False
488;33;False
488;40;True
488;39;True
488;11;False
488;10;True
488;9;False
488;8;False
488;7;False
488;6;True
488;4;True
495;;False
495;19;True
495;20;False
495;21;True
495;40;False
495;39;True
495;11;False
495;10;False
495;9;False
495;8;False
495;28;True
495;12;True
495;4;True
497;;False
497;19;False
497;20;True
497;21;False
497;40;True
497;39;False
497;11;True
497;10;True
497;9;False
497;8;False
497;28;True
497;12;False
497;13;True
497;14;True
497;4;True
516;;False
516;4;False
516;18;False
516;17;False
516;19;True
516;20;False
516;21;False
516;22;True
516;23;True
516;5;True
519;;False
519;4;True
519;19;True
519;20;False
519;21;True
519;22;True
519;23;True
519;29;True
519;28;True
519;5;True
536;;False
536;4;True
536;19;False
536;20;False
536;21;True
536;29;False
536;28;True
536;8;True
536;9;True
536;10;False
536;11;False
536;39;True
536;27;True
536;5;True
542;;False
542;4;False
542;19;False
542;20;True
542;21;True
542;29;False
542;28;True
542;8;False
542;27;True
542;26;True
542;30;True
542;31;False
542;32;False
542;33;True
542;5;True
554;;False
554;4;False
554;19;True
554;20;False
554;21;True
554;40;False
554;39;True
554;11;True
554;10;True
554;9;True
554;8;True
554;7;False
554;27;False
554;26;True
554;25;True
554;5;True
580;;False
580;6;True
580;7;True
580;8;False
580;9;True
580;10;False
580;11;False
580;12;True
580;13;False
580;14;False
580;38;True
580;37;False
580;36;True
580;35;True
580;5;True
590;;False
590;6;False
590;7;False
590;8;False
590;9;True
590;10;False
590;11;False
590;39;True
590;40;False
590;21;False
590;20;True
590;19;True
590;4;False
590;3;False
590;2;True
590;18;True
590;5;True
634;;False
634;6;False
634;7;True
634;8;True
634;28;False
634;29;True
634;21;True
634;40;False
634;39;True
634;11;False
634;10;False
634;12;True
634;13;True
634;5;True
635;;False
635;6;False
635;7;False
635;8;False
635;28;True
635;29;True
635;21;True
635;40;False
635;39;False
635;11;False
635;10;False
635;12;True
635;13;True
635;14;True
635;5;True
637;;False
637;6;True
637;7;False
637;8;True
637;28;True
637;29;False
637;21;False
637;40;True
637;39;False
637;11;False
637;12;False
637;13;False
637;14;False
637;38;True
637;5;True
649;;False
649;5;True
649;4;True
649;3;True
649;2;True
649;18;True
649;17;True
649;6;True
655;;False
655;5;True
655;4;False
655;18;False
655;17;False
655;19;False
655;20;False
655;21;False
655;22;False
655;23;True
655;6;True
683;;False
683;5;True
683;4;False
683;19;True
683;20;True
683;21;True
683;30;False
683;31;False
683;32;True
683;33;False
683;40;False
683;39;True
683;6;True
684;;False
684;5;False
684;4;True
684;19;False
684;20;True
684;21;True
684;30;False
684;31;False
684;32;False
684;33;True
684;40;False
684;39;False
684;11;True
684;6;True
685;;False
685;5;False
685;4;True
685;19;False
685;20;False
685;21;True
685;30;False
685;31;False
685;32;True
685;33;True
685;40;False
685;39;False
685;11;False
685;10;True
685;6;True
689;;False
689;5;True
689;4;False
689;19;False
689;20;True
689;21;False
689;40;True
689;39;False
689;11;False
689;10;True
689;9;True
689;8;True
689;27;True
689;6;True
690;;False
690;5;True
690;4;True
690;19;False
690;20;True
690;21;False
690;40;True
690;39;True
690;11;False
690;10;False
690;9;True
690;8;True
690;27;True
690;26;True
690;6;True
695;;False
695;5;False
695;4;True
695;19;True
695;20;False
695;21;True
695;40;True
695;39;False
695;11;False
695;10;False
695;9;False
695;8;True
695;28;False
695;12;True
695;13;True
695;6;True
696;;False
696;5;False
696;4;True
696;19;False
696;20;True
696;21;True
696;40;False
696;39;False
696;11;True
696;10;True
696;9;True
696;8;False
696;28;True
696;12;False
696;13;True
696;14;True
696;6;True
714;;False
714;7;False
714;8;False
714;9;True
714;10;False
714;11;True
714;12;False
714;13;True
714;14;False
714;38;False
714;37;True
714;6;True
728;;False
728;7;False
728;8;False
728;9;False
728;10;False
728;11;False
728;39;False
728;40;True
728;21;True
728;20;False
728;19;True
728;4;False
728;18;True
728;17;True
728;6;True
732;;False
732;7;True
732;8;True
732;9;True
732;10;True
732;11;True
732;39;True
732;40;False
732;21;True
732;20;True
732;19;True
732;4;False
732;18;True
732;17;True
732;22;True
732;23;True
732;24;True
732;6;True
734;;False
734;7;True
734;8;False
734;9;True
734;10;False
734;11;True
734;39;False
734;40;True
734;21;False
734;22;True
734;23;True
734;29;True
734;28;True
734;6;True
741;;False
741;7;False
741;8;False
741;9;True
741;10;False
741;11;False
741;39;True
741;40;False
741;21;False
741;30;False
741;31;False
741;32;False
741;33;True
741;41;False
741;42;True
741;6;True
745;;False
745;7;False
745;8;True
745;27;False
745;26;True
745;28;True
745;6;True
746;;False
746;7;True
746;8;True
746;27;False
746;26;False
746;28;True
746;29;True
746;6;True
747;;False
747;7;True
747;8;False
747;27;True
747;26;False
747;28;True
747;29;False
747;21;True
747;6;True
753;;False
753;7;True
753;8;False
753;27;True
753;26;False
753;28;True
753;29;False
753;21;True
753;20;False
753;19;True
753;4;False
753;3;True
753;2;False
753;1;True
753;6;True
761;;False
761;7;True
761;8;True
761;28;False
761;29;True
761;21;True
761;22;True
761;23;True
761;30;True
761;6;True
768;;False
768;7;True
768;8;False
768;28;False
768;29;False
768;21;False
768;30;False
768;31;True
768;32;False
768;33;True
768;40;True
768;39;True
768;11;True
768;6;True
771;;False
771;7;True
771;8;False
771;28;True
771;29;True
771;21;False
771;40;True
771;39;False
771;11;False
771;10;True
771;12;True
771;6;True
795;;False
795;6;False
795;5;False
795;4;False
795;18;False
795;17;True
795;19;True
795;20;False
795;21;False
795;22;False
795;23;True
795;24;True
795;7;True
823;;False
823;6;True
823;5;False
823;4;False
823;19;False
823;20;False
823;21;False
823;30;True
823;31;False
823;32;True
823;33;False
823;40;False
823;39;False
823;11;False
823;10;True
823;7;True
824;;False
824;6;True
824;5;True
824;4;False
824;19;False
824;20;False
824;21;True
824;30;False
824;31;False
824;32;True
824;33;False
824;40;True
824;39;True
824;11;True
824;10;True
824;9;True
824;7;True
835;;False
835;6;False
835;5;True
835;4;True
835;19;True
835;20;True
835;21;False
835;40;True
835;39;True
835;11;True
835;12;True
835;13;True
835;14;True
835;38;True
835;7;True
842;;False
842;6;False
842;5;False
842;4;False
842;19;True
842;20;True
842;21;True
842;41;True
842;8;False
842;9;True
842;7;True
866;;False
866;8;True
866;9;True
866;10;True
866;11;False
866;39;True
866;40;True
866;21;False
866;20;True
866;19;True
866;4;False
866;5;False
866;18;False
866;17;True
866;16;True
866;7;True
869;;False
869;8;True
869;9;False
869;10;False
869;11;True
869;39;False
869;40;True
869;21;False
869;20;True
869;19;True
869;4;False
869;18;True
869;17;False
869;22;False
869;23;True
869;24;True
869;7;True
872;;False
872;8;False
872;9;False
872;10;False
872;11;True
872;39;False
872;40;False
872;21;False
872;29;True
872;30;True
872;7;True
906;;False
906;8;False
906;28;True
906;29;True
906;21;False
906;30;True
906;31;True
906;32;True
906;33;False
906;40;True
906;39;False
906;11;True
906;7;True
916;;False
916;8;True
916;28;True
916;29;True
916;21;False
916;40;True
916;39;True
916;11;True
916;12;False
916;13;False
916;14;False
916;38;False
916;37;False
916;36;True
916;35;True
916;7;True
923;;False
923;7;False
923;6;False
923;5;False
923;4;True
923;3;True
923;8;True
964;;False
964;9;False
964;10;True
964;11;False
964;12;False
964;13;False
964;14;False
964;38;True
964;8;True
981;;False
981;9;True
981;10;True
981;11;False
981;39;False
981;40;True
981;21;False
981;20;True
981;19;False
981;4;False
981;5;False
981;6;False
981;18;True
981;17;True
981;8;True
983;;False
983;9;True
983;10;True
983;11;True
983;39;False
983;40;False
983;21;False
983;20;False
983;19;True
983;4;False
983;18;True
983;17;False
983;22;True
983;8;True
989;;False
989;9;True
989;10;True
989;11;True
989;39;False
989;40;True
989;21;True
989;29;True
989;30;True
989;31;True
989;8;True
992;;False
992;9;False
992;10;False
992;11;False
992;39;False
992;40;True
992;21;False
992;29;True
992;30;False
992;31;True
992;32;True
992;33;True
992;34;True
992;8;True
998;;False
998;27;True
998;26;True
998;28;True
998;8;True
1002;;False
1002;27;True
1002;26;False
1002;28;False
1002;29;False
1002;21;True
1002;20;False
